x,y
305,1.0986200904677035
306,1.1205099341714175
307,0.5248974047519575
308,0.7221928395895916
309,0.2610750050751485
310,-0.18094528041903582
311,-0.37679262128807695
312,-0.5397843145744013
313,-0.7033575298363439
314,-1.0255863137659893
315,-1.049429114714599
316,-0.8563570607850303
317,-0.6354483008289812
318,-0.6652316551503119
319,-0.29486194416478334
320,0.0332583048776713
321,0.3267777959675071
322,0.551940421199452
323,1.1264003962316418
324,0.988674222353409
325,1.2305534016284598
326,0.940738285001343
327,0.8189548566629494
328,0.789006422197447
329,0.31914022549730275
330,0.19358486743627262
331,-0.2215645306852806
332,-0.6546044713875006
333,-0.8207693629277113
334,-0.8201091280512152
335,-0.9526792559895837
336,-0.7503310278570786
337,-0.8717254086328654
338,-0.4582239335070198
339,-0.34643762341784823
340,-0.00609387468659492
341,0.3623909421916051
342,0.5394460275261173
343,0.7390274306390541
344,1.1175518251117755
345,1.0341029055992699
346,0.9267083811789042
347,0.8053689159657514
348,0.751930298774393
349,0.458320615406528
350,0.05031427072337551
351,-0.16786173323387
352,-0.6875632059278058
353,-1.025750990640276
354,-0.9793656628389116
355,-1.024463806194213
356,-0.8884669182835588
357,-0.9453895324921037
358,-0.5540046333024353
359,-0.23906670656375606
360,0.006136000981728706
361,0.4999969404170663
362,0.5188584279234161
363,0.8404595632051632
364,0.9677977547208574
365,0.9601897011213826
366,1.1092811783739078
367,0.9802732900869418
368,0.7831455382735066
369,0.5332225403874045
370,0.058990094302563086
371,-0.2482627061269465
372,-0.43184694699427467
373,-0.8116482268069289
374,-0.8820770449860422
375,-0.8563171610825142
376,-1.0173810421817064
377,-0.8861187141327243
378,-0.5989420894477205
379,-0.344507179593533
380,0.04691678432940708
381,0.2683723662173966
382,0.5367956688613239
383,0.659906710848498
384,0.6827059218244628
385,0.9476355585894904
386,1.0288355667771218
387,0.7030485819757691
388,0.7114466599453346
389,0.3712405380571091
390,0.0001581674137243855
391,-0.33481678775494705
392,-0.48920178704459183
393,-0.7402538266419513
394,-0.8868200037636164
395,-1.15330324891942
396,-1.0052068425292067
397,-0.7349810071662807
398,-0.7058781551566418
399,-0.268664133949691
400,0.13947928824173678
401,0.3460122635591208
402,0.39521766104893236
403,0.858709984625457
404,0.9089280425302796
405,1.02649790816053
406,0.8464550246136404
407,0.7721131011156116
408,0.6377266358402399
409,0.23468215162653153
410,0.11280715550705814
411,-0.29058064734818434
412,-0.6385319633676099
413,-0.8015708845586902
414,-0.8402345939313843
415,-0.9578352371615264
416,-1.0001057804662645
417,-0.8515782495930027
418,-0.46276474229227327
419,-0.47399392020925235
420,-0.055553807347607766
421,0.3825617478272975
422,0.4793050015259681
423,0.5648252084897722
424,1.1463929307863951
425,1.0151201250619322
426,0.9247031163642301
427,0.8221304704008007
428,0.7187673373856925
429,0.38214135340642963
430,0.1516063235371147
431,-0.36934440744848257
432,-0.5003723562646224
433,-0.8048843429302798
434,-0.887435082180259
435,-0.8987217301803946
436,-1.0240700609765834
437,-0.7596720746506711
438,-0.7481395838580316
439,-0.12885554679117028
440,-0.10925529635104474
441,0.263455533679219
442,0.66422210665407
443,0.7575427620503331
444,1.1068050578661297
445,0.9417853558509508
446,0.8998139664635343
447,0.7684006032049572
448,0.5325747846091674
449,0.42498630063245546
450,-0.16358332106368914
451,-0.2769530694072021
452,-0.7129603243468371
453,-0.8499731265560723
454,-0.832393146820516
455,-0.9736988366094592
456,-0.9560203704087422
457,-0.7594498817614004
458,-0.6524888753291486
459,-0.33637613253227966
460,-0.006576850556622337
461,0.22335683070171747
462,0.7068985097026534
463,0.734941140187263
464,1.1341469334146075
465,0.8773574959116468
466,0.955572303764805
467,0.9360702932418176
468,0.4544860991296667
469,0.3640611320586051
470,-0.03350697927685575
471,-0.2598542430262507
472,-0.6590462920381178
473,-0.92441253978594
474,-0.920177044526738
475,-1.0143572693099632
476,-0.7825588018475634
477,-0.7674285483292901
478,-0.4474002302500115
479,-0.37107090523917885
480,-0.10088418776978739
481,0.3051875254832827
482,0.5451005704648914
483,0.8559623261521992
484,0.9848776096844806
485,1.022473309450237
486,0.9658039641720584
487,0.6890585930830845
488,0.48756828624629517
489,0.1777531066148742
490,0.09679243845992232
491,-0.35567649048856903
492,-0.5124614735406661
493,-0.7241569298434491
494,-1.0047525102711012
495,-0.9032572620672499
496,-0.8944463525789749
497,-0.8708658174067557
498,-0.719228944456142
499,-0.35663008545135244
500,-0.0019228724380351448
501,0.2658014237077734
502,0.64985951110454
503,0.7698676432955021
504,1.1232395995226128
505,1.0584676597177474
506,0.9068023420083068
507,0.7640251109114179
508,0.5492700480402279
509,0.22073242140258156
510,-0.15764899741026175
511,-0.288383193840207
512,-0.60704009873708
513,-0.6889737518334063
514,-0.8393672781186479
515,-1.0585152049494573
516,-1.1740378022565165
517,-0.7641169665221679
518,-0.49071294343191535
519,-0.5038000523836643
520,0.05274221616176125
521,0.3125594517829477
522,0.7221395245039782
523,0.9819549422383389
524,0.9594788709235316
525,1.0634328593895426
526,0.8899781741337941
527,0.7214829007671644
528,0.6156272297299038
529,0.23996084554765404
530,0.0766528967586714
531,-0.2299764016499356
532,-0.6076986993866047
533,-0.8306851587402273
534,-1.035570490622267
535,-0.941847734433925
536,-0.9749809325522664
537,-0.8237957537423588
538,-0.6406783810762309
539,-0.22851618308016108
540,0.09662394618840751
541,0.17358549590710495
542,0.4803439230602556
543,0.8713561251019555
544,0.8881488896823388
545,0.8287471669062833
546,0.8932791536675305
547,0.7557971186457837
548,0.49866470374270194
549,0.22937958646165885
550,0.18651197458300214
551,-0.220942087274147
552,-0.5158959982157295
553,-0.8375576631846903
554,-1.1605026794590967
555,-0.9019244041015033
556,-0.9789652459470304
557,-0.7369307839235516
558,-0.5585353330464535
559,-0.12838044644089036
560,0.09516076290952635
561,0.40372021103279787
562,0.5757015250735679
563,0.7488761627743226
564,0.799141081277958
565,0.9924403455465131
566,0.961861905879426
567,0.7032470504290154
568,0.6560277068916326
569,0.47957527468959527
570,0.03309994978037421
571,-0.20941965121835426
572,-0.6628675635346755
573,-0.7480155521921441
574,-0.8546969669604557
575,-1.058884022381978
576,-0.74140349362896
577,-0.8517005118315635
578,-0.503878816812096
579,-0.2407756610945443
580,-0.2083086651888261
581,0.27263437611346564
582,0.6404225022943657
583,0.700482601907286
584,0.9521883494286744
585,0.9836211009732139
586,0.898157627473017
587,0.8245978152570212
588,0.437384424206117
589,0.40198686690110486
590,0.14972050587194208
591,-0.20706688167965684
592,-0.6329625653735844
593,-0.7924537373661218
594,-1.0137724192647655
595,-0.9210592718815123
596,-0.8326470555470411
597,-0.7005469631903329
598,-0.6123471073694887
599,-0.2536032360614513
600,0.1547347955759249
601,0.2607130221045502
602,0.46861417417303314
603,0.8163512539100577
604,0.9020697280326025
605,0.8623300416277174
606,1.0612617338342685
607,0.6938671846553789
608,0.5380910003260472
609,0.22675409899334115
610,0.015526922214781583
611,-0.27356020910132506
612,-0.6812418719648415
613,-0.8928672687922173
614,-0.9989610095685105
615,-1.1744540636624385
616,-0.8893707224489531
617,-0.9314930850199308
618,-0.6925844764297414
619,-0.266538966783807
620,-0.14455879341794153
621,0.32085736878657917
622,0.4148381240149669
623,0.7881216723701133
624,0.9280499055964093
625,1.1191543120496563
626,1.0363584768368088
627,0.8711171031836672
628,0.5174486578425472
629,0.28653438763006445
630,-0.00437936870667972
631,-0.219275141283085
632,-0.5811232582132099
633,-0.8884785052885391
634,-0.9251050610523603
635,-0.8888231553094064
636,-0.9684678083251488
637,-0.7754835625014745
638,-0.5698156984820685
639,-0.17884415753562463
640,0.05834972045091008
641,0.3595116252120545
642,0.5981117704705434
643,0.8783490530286995
644,0.7342097144130507
645,1.0052006665143614
646,0.9085028924118884
647,0.8025751446452366
648,0.5981982340426713
649,0.40978489742272156
650,0.026462700178616832
651,-0.3244310551753076
652,-0.686684624486888
653,-0.8392772634340394
654,-0.9028684343055724
655,-1.0762217707008228
656,-1.0862635888444383
657,-0.7729981443491591
658,-0.5257235997665453
659,-0.3606960099215952
660,0.19261234484996825
661,0.5598091418688176
662,0.5185401455208408
663,0.7913878938513746
664,1.1045716258598934
665,1.0210466580013173
666,0.9592128142214548
667,0.6219623309404756
668,0.6951933627680679
669,0.41843840416383327
670,0.11268575345088415
671,-0.4518413274382487
672,-0.5839706715321599
673,-0.8163005628024466
674,-1.0869353273764526
675,-0.8716206010543691
676,-1.0798738127587306
677,-0.9051604964861992
678,-0.6180794047091291
679,-0.5261114477493256
680,-0.07340584471909505
681,0.1285697637213078
682,0.4856612300573023
683,0.8467693568947643
684,1.07709464531431
685,1.0453354529214927
686,1.0782617511944992
687,0.6595255185391652
688,0.6948010744176616
689,0.3709095270317933
690,-0.017437371461569068
691,-0.35647130235663704
692,-0.6370735701532346
693,-0.7746266081749087
694,-1.0508571285128923
695,-0.9223294131051766
696,-0.9114610575889899
697,-0.7548602860233619
698,-0.6482051537701743
699,-0.45149032142588197
700,-0.18118321614452987
701,0.34254291211445087
702,0.5701921372278024
703,0.8296897419267545
704,0.8697233036700931
705,1.1204957356767156
706,0.9775007242264354
707,0.8962070385359224
708,0.5867760704742105
709,0.19688386823021584
710,0.07821502800002775
711,-0.2784353085895228
712,-0.6346093998072951
713,-0.87612008663014
714,-0.9436951849916938
715,-1.05827393302314
716,-0.9528460352658679
717,-0.779335140220473
718,-0.6210924909287717
719,-0.33483071024017197
720,-0.11188118430204934
721,0.2974954540032963
722,0.4120838361883795
723,0.8081895540862317
724,1.0804021312058114
725,0.9464973566820779
726,0.9725056746356116
727,0.792861851649132
728,0.5203102096483874
729,0.3817928364487146
730,-0.019332485603768573
731,-0.44262201427784387
732,-0.4938616607202011
733,-0.7845004084160504
734,-0.9869611804465651
735,-1.0845255299394327
736,-1.0266745261492607
737,-0.8163074915465401
738,-0.5568473397536183
739,-0.49320978956106953
740,-0.07919687832804452
741,0.1328469223220589
742,0.5766034041919671
743,0.7959592222314541
744,0.9270258875502376
745,1.0432922943127236
746,1.0196695061618162
747,0.8811107839349925
748,0.4897585043291323
749,0.24370727953760568
750,-0.2863922007548773
751,-0.38252053504995126
752,-0.5447611325835794
753,-0.7154297315963856
754,-0.9449932453885718
755,-0.9606112347527127
756,-0.8621277520168948
757,-0.9582626895030142
758,-0.44126401999551224
759,-0.2898023127059757
760,0.03594991224629631
761,0.3212054832556128
762,0.6045693432504076
763,0.934658545753528
764,1.080209368957432
765,0.7883189092593013
766,1.0871993741154362
767,0.6196239784458926
768,0.5820248360535752
769,0.27180277711435064
770,-0.16151725996056532
771,-0.26594368179508404
772,-0.6144324477981344
773,-0.7915091358963169
774,-0.9501135025561339
775,-0.8024597271375594
776,-1.0275017983651447
777,-0.7987991174679282
778,-0.5888890278958998
779,-0.25201134814129766
780,-0.10443712747349312
781,0.24185116270043794
782,0.4956915437567032
783,0.8627379552741978
784,1.0279376801734883
785,0.947936727284957
786,0.8586065784185524
787,0.7118528754012229
788,0.4289020572352854
789,0.2802007864793111
790,-0.045285447386519365
791,-0.5039869783570556
792,-0.48590034691528755
793,-0.760435223098492
794,-0.9111696047085629
795,-0.9592327694083959
796,-0.9250393166491291
797,-0.9033114531210495
798,-0.49293315282995354
799,-0.42080969621506614
800,-0.027027981383204138
801,0.37303719625778164
802,0.6287529876473563
803,0.6715835037820083
804,0.9501760206258805
805,0.9894179748252194
806,1.0154157105722088
807,0.8622429743327934
808,0.6320467453085934
809,0.27002061018547535
810,0.10494075647312431
811,-0.34823808064906875
812,-0.4116870088868948
813,-0.6119860631036848
814,-0.9222104729533953
815,-0.8426342724376481
816,-0.9557292075545619
817,-0.708294657847981
818,-0.7280790832013562
819,-0.2790812703732597
820,0.1385679333487521
821,0.28111962004480856
822,0.6127485895722105
823,0.8134104021897515
824,1.075368746057811
825,1.0081957233014294
826,0.922013209402556
827,0.7532741442319274
828,0.5590044534597216
829,0.48393991358247934
830,-0.17539199054316434
831,-0.22106446307359712
832,-0.4775895660674819
833,-0.6769930815875331
834,-1.0685897998980012
835,-0.9762333272132511
836,-1.0314380312464355
837,-0.9932952127174459
838,-0.7029951267217476
839,-0.29167054494885636
840,0.05930257780328196
841,0.4108350881295011
842,0.587494191936053
843,0.5838410194598838
844,1.0104023955791128
845,1.1591986083600594
846,0.864860416958011
847,0.8088994392846558
848,0.7213524204434235
849,0.3111100177561541
850,0.2225151959200989
851,-0.35219810008914726
852,-0.7867880764327387
853,-0.8695480468418639
854,-0.9029565082428187
855,-1.0356702693845543
856,-0.9415736761416241
857,-0.6803218520232133
858,-0.6889434792413867
859,-0.32265722446494377
860,0.07793629502587847
861,0.36075684772062055
862,0.6421949554433777
863,0.8826677221347522
864,0.894929501036454
865,0.8154953483956364
866,0.9839805117481513
867,0.8650841222980236
868,0.7810952008066819
869,0.2774801491990305
870,-0.019221368628302454
871,-0.5115096308945617
872,-0.42781495904168265
873,-0.7585877716797795
874,-0.8428616579046322
875,-0.9687486399185957
876,-0.8967270177160522
877,-0.7530016241513338
878,-0.5066635654829987
879,-0.39382138967687086
880,-0.043576828359206794
881,0.3048860912605354
882,0.6121471007624198
883,0.9213979844558735
884,0.9065439486275905
885,1.063089971366179
886,1.0873988786948594
887,0.9596851513581153
888,0.7445443727725752
889,0.14128431237477249
890,0.03105473462725523
891,-0.4267379153061217
892,-0.5541757604969806
893,-0.9261628484919651
894,-0.9706138581259317
895,-0.9056465270597622
896,-1.0631484205966006
897,-0.8536584410967265
898,-0.665111647541669
899,-0.30907830738414926
900,-0.04362641630395886
901,0.34803137604197
902,0.6006111112600518
903,0.8594240240175542
904,0.9203490326290931
905,0.936564995765069
906,0.7881724777828435
907,0.7272921023664664
908,0.6702195641247223
909,0.23005671974118125
910,0.055734182383972666
911,-0.32652495584206126
912,-0.5091825050663363
913,-0.8065782379765295
914,-0.8441714631402704
915,-1.0243893839740812
916,-0.9152267144482743
917,-0.7730872844590766
918,-0.8394495100862085
919,-0.2517106303207107
920,0.07187592047438125
921,0.5043533561009758
922,0.711223998631351
923,0.874296997713691
924,1.0089528714174816
925,1.0003973338429133
926,1.1122587307947847
927,0.9528324561633793
928,0.7468120658509149
929,0.3453307103094853
930,-0.03083536633220232
931,-0.23139394714686445
932,-0.7181056759669489
933,-0.8751649705811676
934,-0.8999210765650436
935,-1.1001884023839623
936,-0.8387731708566398
937,-0.9845538845744504
938,-0.609705762090986
939,-0.3278924764476017
940,-0.0657524319283151
941,0.3836804719603629
942,0.5694047719707248
943,0.669116767720641
944,0.9094349328970537
945,0.9258836138790143
946,0.9483181463899417
947,0.9790240655207275
948,0.7179653832262122
949,0.389835359875998
950,0.10049468699898663
951,-0.19059734054120403
952,-0.52001622488617
953,-0.9090987556500258
954,-0.9855441844800524
955,-0.9468025044001538
956,-1.0211033450945475
957,-0.8081909522971801
958,-0.5251397114989477
959,-0.3307473640927972
960,0.0644154827012696
961,0.3759771538434695
962,0.5272315979375758
963,0.8455491314678376
964,1.0024919531724357
965,1.0499615805843774
966,0.9979649744890892
967,0.7730962367829481
968,0.651359517408415
969,0.33629174714115323
970,-0.09066731602031275
971,-0.19898847725911278
972,-0.5465886999399384
973,-0.7914208153541027
974,-0.8400156630777426
975,-1.013879976958113
976,-1.0165483941381748
977,-0.5150765449932213
978,-0.5332698103677345
979,-0.23038174146792242
980,0.00216319875145925
981,0.2547192845856975
982,0.7553139970648273
983,0.869997939316689
984,1.161033355549961
985,1.129452433556593
986,0.8594156521906284
987,0.7369382658558072
988,0.32755207632514344
989,0.33505515823957466
990,0.03945276235151992
991,-0.460835062545704
992,-0.6926549466521615
993,-0.9799752491207411
994,-0.9743425380526709
995,-1.0433491784799616
996,-0.9531232209388204
997,-0.8748689362024964
998,-0.37538282162987235
999,-0.4570042027008756
